"date","variable","value"
2018-09-30,"btc.daily_return",0.315683807464678
2018-10-01,"btc.daily_return",-0.456656872889876
2018-10-02,"btc.daily_return",-0.563304232820274
2018-10-03,"btc.daily_return",-0.782287079675177
2018-10-04,"btc.daily_return",1.21238982996071
2018-10-05,"btc.daily_return",0.735152072891551
2018-10-06,"btc.daily_return",-0.51551918096776
2018-10-07,"btc.daily_return",0.186171988322897
2018-10-08,"btc.daily_return",0.788462150332035
2018-10-09,"btc.daily_return",-0.156919802557606
2018-10-10,"btc.daily_return",-0.824662778282277
2018-10-11,"btc.daily_return",-5.01765668600856
2018-10-12,"btc.daily_return",0.566253956805705
2018-10-13,"btc.daily_return",0.125993934451295
2018-10-14,"btc.daily_return",0.0388010476282941
2018-10-15,"btc.daily_return",4.829451549747
2018-10-16,"btc.daily_return",-0.0802858783199374
2018-10-17,"btc.daily_return",-0.699337836771607
2018-10-18,"btc.daily_return",-1.00300657411045
2018-10-19,"btc.daily_return",-0.195428576721151
2018-10-20,"btc.daily_return",0.437553784909882
2018-10-21,"btc.daily_return",-0.119258746797036
2018-10-22,"btc.daily_return",0.0171136516061343
2018-10-23,"btc.daily_return",0.0522220642856718
2018-10-24,"btc.daily_return",0.261618888420699
2018-10-25,"btc.daily_return",-0.128919833761262
2018-10-26,"btc.daily_return",0.0975505686069655
2018-10-27,"btc.daily_return",-0.0070978453410366
2018-10-28,"btc.daily_return",0.0575381093563518
2018-10-29,"btc.daily_return",-2.46012614846705
2018-10-30,"btc.daily_return",-0.0437112595154761
2018-10-31,"btc.daily_return",-0.305823427210712
2018-11-01,"btc.daily_return",0.943948693761129
2018-11-02,"btc.daily_return",0.149241564402744
2018-11-03,"btc.daily_return",-0.406748454731614
2018-11-04,"btc.daily_return",0.167466031573471
2018-11-05,"btc.daily_return",0.880630835907863
2018-11-06,"btc.daily_return",0.42947874989508
2018-11-07,"btc.daily_return",0.952925716935925
2018-11-08,"btc.daily_return",-1.05101444742398
2018-11-09,"btc.daily_return",-0.884425542482856
2018-11-10,"btc.daily_return",0.361564828777368
2018-11-11,"btc.daily_return",-0.0367966346671023
2018-11-12,"btc.daily_return",-0.631495876327245
2018-11-13,"btc.daily_return",-0.214962993414598
2018-11-14,"btc.daily_return",-9.64992662850088
2018-11-15,"btc.daily_return",-1.53622203045597
2018-11-16,"btc.daily_return",-1.23589096809392
2018-11-17,"btc.daily_return",-0.434698435802659
2018-11-18,"btc.daily_return",1.14753567612874
2018-11-19,"btc.daily_return",-13.3307121075723
2018-11-20,"btc.daily_return",-8.47175021022096
2018-11-21,"btc.daily_return",3.05965236007292
2018-11-22,"btc.daily_return",-5.32638559102432
2018-11-23,"btc.daily_return",-0.311647212603484
2018-11-24,"btc.daily_return",-10.7397261534286
2018-11-25,"btc.daily_return",3.32896994934007
2018-11-26,"btc.daily_return",-5.87636081064589
2018-11-27,"btc.daily_return",1.45434750859677
2018-11-28,"btc.daily_return",11.3787681786908
2018-11-29,"btc.daily_return",0.230546980025556
2018-11-30,"btc.daily_return",-6.33748826381243
2018-12-01,"btc.daily_return",4.72628599239476
2018-12-02,"btc.daily_return",-1.44867843083643
2018-12-03,"btc.daily_return",-6.10496971637793
2018-12-04,"btc.daily_return",1.81661442832188
2018-12-05,"btc.daily_return",-5.17568443873596
2018-12-06,"btc.daily_return",-6.20586366414646
2018-12-07,"btc.daily_return",-2.63774586229946
2018-12-08,"btc.daily_return",1.58403653598173
2018-12-09,"btc.daily_return",4.05981605042553
2018-12-10,"btc.daily_return",-3.02848821881237
2018-12-11,"btc.daily_return",-2.08621921043704
2018-12-12,"btc.daily_return",1.91414781869268
2018-12-13,"btc.daily_return",-4.99449900561828
2018-12-14,"btc.daily_return",-2.09155615229653
2018-12-15,"btc.daily_return",-0.223054896618463
2018-12-16,"btc.daily_return",0.511830849057036
2018-12-17,"btc.daily_return",8.99879188411297
2018-12-18,"btc.daily_return",4.26820140868773
2018-12-19,"btc.daily_return",1.05551021357702
2018-12-20,"btc.daily_return",10.4817092768224
2018-12-21,"btc.daily_return",-5.73722486309466
2018-12-22,"btc.daily_return",2.978356720859
2018-12-23,"btc.daily_return",-0.547484726723569
2018-12-24,"btc.daily_return",1.9565230331894
2018-12-25,"btc.daily_return",-6.5066865647203
2018-12-26,"btc.daily_return",0.985186197581499
2018-12-27,"btc.daily_return",-5.1847258432513
2018-12-28,"btc.daily_return",7.41245240767446
2018-12-29,"btc.daily_return",-2.85018080882823
2018-12-30,"btc.daily_return",1.1398052216715
2018-12-31,"btc.daily_return",-3.21033960409928
2019-01-01,"btc.daily_return",2.58377329111287
2019-01-02,"btc.daily_return",2.44706761930208
2019-01-03,"btc.daily_return",-2.39903721410439
2019-01-04,"btc.daily_return",0.670077842968447
2019-01-05,"btc.daily_return",-0.176000784594004
2019-01-06,"btc.daily_return",6.25862966907869
2019-01-07,"btc.daily_return",-1.30772723422094
2019-01-08,"btc.daily_return",0.0589783830627622
2019-01-09,"btc.daily_return",0.0928762299339739
2019-01-10,"btc.daily_return",-8.81136614290833
2019-01-11,"btc.daily_return",0.363364036723537
2019-01-12,"btc.daily_return",-0.696292240875086
2019-01-13,"btc.daily_return",-2.89474903176946
2019-01-14,"btc.daily_return",4.18127859003872
2019-01-15,"btc.daily_return",-1.98533446487794
2019-01-16,"btc.daily_return",0.647031549228197
2019-01-17,"btc.daily_return",0.730940128586391
2019-01-18,"btc.daily_return",-0.547884732447768
2019-01-19,"btc.daily_return",2.08605279356427
2019-01-20,"btc.daily_return",-3.34007066448608
2019-01-21,"btc.daily_return",-0.676049435308603
2019-01-22,"btc.daily_return",0.825038946273226
2019-01-23,"btc.daily_return",-0.566735053309519
2019-01-24,"btc.daily_return",0.456554566716273
2019-01-25,"btc.daily_return",-0.211357668235906
2019-01-26,"btc.daily_return",0.0762581324704671
2019-01-27,"btc.daily_return",-0.574848877654325
2019-01-28,"btc.daily_return",-3.17588561154016
2019-01-29,"btc.daily_return",-0.598267804507865
2019-01-30,"btc.daily_return",1.22781512983182
2019-01-31,"btc.daily_return",-0.792347181808402
2019-02-01,"btc.daily_return",0.791732111079983
2019-02-02,"btc.daily_return",1.04559021352282
2019-02-03,"btc.daily_return",-1.48248500650979
2019-02-04,"btc.daily_return",-0.232391919673698
2019-02-05,"btc.daily_return",0.330153052110011
2019-02-06,"btc.daily_return",-1.59476852589299
2019-02-07,"btc.daily_return",-0.452656339613849
2019-02-08,"btc.daily_return",7.80283871785886
2019-02-09,"btc.daily_return",-0.0104110696166513
2019-02-10,"btc.daily_return",0.462449632554216
2019-02-11,"btc.daily_return",-1.27671406715223
2019-02-12,"btc.daily_return",0.295841879874982
2019-02-13,"btc.daily_return",-0.589373893677049
2019-02-14,"btc.daily_return",-0.39351563248887
2019-02-15,"btc.daily_return",0.0951627158441295
2019-02-16,"btc.daily_return",0.401552942293381
2019-02-17,"btc.daily_return",1.11403271481441
2019-02-18,"btc.daily_return",6.65540343423369
2019-02-19,"btc.daily_return",0.905826990194347
2019-02-20,"btc.daily_return",1.34633302520361
2019-02-21,"btc.daily_return",-1.15338953924968
2019-02-22,"btc.daily_return",1.34399718393005
2019-02-23,"btc.daily_return",3.59123941537064
2019-02-24,"btc.daily_return",-8.08186798148536
2019-02-25,"btc.daily_return",1.98827946160873
2019-02-26,"btc.daily_return",-0.62751435733758
2019-02-27,"btc.daily_return",-0.166748821607529
2019-02-28,"btc.daily_return",0.169511757171789
2019-03-01,"btc.daily_return",0.151193237673775
2019-03-02,"btc.daily_return",0.23595677544044
2019-03-03,"btc.daily_return",-0.390715358024837
2019-03-04,"btc.daily_return",-2.17249805539347
2019-03-05,"btc.daily_return",3.63161348484455
2019-03-06,"btc.daily_return",0.176068204121282
2019-03-07,"btc.daily_return",0.207499124872719
2019-03-08,"btc.daily_return",-0.309062459418437
2019-03-09,"btc.daily_return",1.76557424347612
2019-03-10,"btc.daily_return",-0.367467606137942
2019-03-11,"btc.daily_return",-1.2270116925937
2019-03-12,"btc.daily_return",0.138274823983731
2019-03-13,"btc.daily_return",-0.161773515455947
2019-03-14,"btc.daily_return",0.481161141984458
2019-03-15,"btc.daily_return",0.872189800205838
2019-03-16,"btc.daily_return",2.13995765943446
2019-03-17,"btc.daily_return",-0.555636107069355
2019-03-18,"btc.daily_return",0.0630011665453472
2019-03-19,"btc.daily_return",0.954652445600887
2019-03-20,"btc.daily_return",0.409804106724252
2019-03-21,"btc.daily_return",-1.33760044645748
2019-03-22,"btc.daily_return",-0.112855526493572
2019-03-23,"btc.daily_return",0.32597509063715
2019-03-24,"btc.daily_return",-0.322050454113677
2019-03-25,"btc.daily_return",-1.51690646977094
2019-03-26,"btc.daily_return",0.39937094900328
2019-03-27,"btc.daily_return",2.58070013062262
2019-03-28,"btc.daily_return",-0.45203813691546
2019-03-29,"btc.daily_return",0.739243675891479
2019-03-30,"btc.daily_return",0.354922722495487
2019-03-31,"btc.daily_return",-0.00126369757140742
2019-04-01,"btc.daily_return",1.28662573885026
2019-04-02,"btc.daily_return",17.3916805533077
2019-04-03,"btc.daily_return",1.90705902195378
2019-04-04,"btc.daily_return",-0.975778523215148
2019-04-05,"btc.daily_return",2.31321282119062
2019-04-06,"btc.daily_return",0.45711952490189
2019-04-07,"btc.daily_return",2.68830284652908
2019-04-08,"btc.daily_return",1.72958672892774
2019-04-09,"btc.daily_return",-1.60606654392772
2019-04-10,"btc.daily_return",2.3144527850816
2019-04-11,"btc.daily_return",-4.89370688794659
2019-04-12,"btc.daily_return",0.559907130555284
2019-04-13,"btc.daily_return",0.152030213321417
2019-04-14,"btc.daily_return",1.41222805914772
2019-04-15,"btc.daily_return",-1.93937035300701
2019-04-16,"btc.daily_return",3.33522609702039
2019-04-17,"btc.daily_return",0.301805587062765
2019-04-18,"btc.daily_return",0.893176793391081
2019-04-19,"btc.daily_return",0.10679354157643
2019-04-20,"btc.daily_return",0.635832798541877
2019-04-21,"btc.daily_return",-0.400074906609868
2019-04-22,"btc.daily_return",1.63521610719466
2019-04-23,"btc.daily_return",3.20401256509304
2019-04-24,"btc.daily_return",-1.91405148279537
